season,week,game_id,team,sack_rate_roll6,qb_hit_rate_roll6,tfl_rate_roll6
2019,9,2019_09_NE_BAL,BAL,0.038106774928822425,0.13813748964984524,0.12878790296213163
2019,10,2019_10_BAL_CIN,BAL,0.033687583009630505,0.14255668156903714,0.09848487265910133
2019,11,2019_11_HOU_BAL,BAL,0.039718284764016475,0.13871896227079153,0.09765153932576802
2019,12,2019_12_BAL_LA,BAL,0.06619931124504295,0.17871350226533153,0.08874349334875652
2019,13,2019_13_SF_BAL,BAL,0.06953798645871817,0.19300303217986145,0.08971815221815221
2019,14,2019_14_BAL_BUF,BAL,0.07590065878109357,0.19441695936261158,0.08930764318695354
2019,15,2019_15_NYJ_BAL,BAL,0.09367153524762221,0.2025260000803479,0.08707798878338607
2019,16,2019_16_BAL_CLE,BAL,0.09162905158749148,0.19721554256400806,0.08707798878338607
2019,17,2019_17_PIT_BAL,BAL,0.08597428968272958,0.1850131616116271,0.1008937782570703
2020,1,2020_01_CLE_BAL,BAL,,,
2020,2,2020_02_BAL_HOU,BAL,,,
2020,3,2020_03_KC_BAL,BAL,,,
2020,4,2020_04_BAL_WAS,BAL,,,
2020,5,2020_05_CIN_BAL,BAL,,,
2020,6,2020_06_BAL_PHI,BAL,,,
2020,8,2020_08_PIT_BAL,BAL,0.0875782794990112,0.2439419384541336,0.07564719816459221
2020,9,2020_09_BAL_IND,BAL,0.08925211976682566,0.2440614984732632,0.10072435865841937
2020,10,2020_10_BAL_NE,BAL,0.07258545310015899,0.20580392271568745,0.09092043708979192
2020,11,2020_11_TEN_BAL,BAL,0.08135738292472039,0.21624669631635574,0.097261766011766
2020,12,2020_12_BAL_PIT,BAL,0.08074463782668118,0.2193104218065519,0.0840583028083028
2020,13,2020_13_DAL_BAL,BAL,0.04921310629514963,0.17135069737623917,0.07453449328449328
2020,14,2020_14_BAL_CLE,BAL,0.03178113350603399,0.12932972231954984,0.07810592185592186
2020,15,2020_15_JAX_BAL,BAL,0.021977211937406538,0.12182672111906963,0.05280830280830281
2020,16,2020_16_NYG_BAL,BAL,0.04648701585897517,0.14366272824919443,0.07553557553557554
2020,17,2020_17_BAL_CIN,BAL,0.05899168177909461,0.15635403097409176,0.05844155844155844
2021,1,2021_01_BAL_LV,BAL,,,
2021,2,2021_02_KC_BAL,BAL,,,
2021,3,2021_03_BAL_DET,BAL,,,
2021,4,2021_04_BAL_DEN,BAL,,,
2021,5,2021_05_IND_BAL,BAL,,,
2021,6,2021_06_LAC_BAL,BAL,,,
2021,7,2021_07_CIN_BAL,BAL,0.05531886733884079,0.15681878449891443,0.15834410687351863
2021,9,2021_09_MIN_BAL,BAL,0.05111779534115862,0.16268579884050505,0.17024886877828052
2021,10,2021_10_BAL_MIA,BAL,0.05111779534115862,0.18227105229672624,0.16793405396346572
2021,11,2021_11_BAL_CHI,BAL,0.05727694784177454,0.2048135504489805,0.16456705059646234
2021,12,2021_12_CLE_BAL,BAL,0.050593572737346805,0.19186451118415174,0.16162587412587412
2021,13,2021_13_BAL_PIT,BAL,0.054321642912785406,0.18199609013152018,0.1752005347593583
2021,14,2021_14_BAL_CLE,BAL,0.051242066662477444,0.1808874426814093,0.14686720142602497
2021,15,2021_15_GB_BAL,BAL,0.04696856238897317,0.160454750373717,0.1305836765218104
2021,16,2021_16_BAL_CIN,BAL,0.06167444474191435,0.13944634701237246,0.10252812096625484
2021,17,2021_17_LA_BAL,BAL,0.05561836377294139,0.10700898182239403,0.09531311375124762
2021,18,2021_18_PIT_BAL,BAL,0.0469649735406038,0.09432524545444713,0.09531311375124762
2022,1,2022_01_BAL_NYJ,BAL,,,
2022,2,2022_02_MIA_BAL,BAL,,,
2022,3,2022_03_BAL_NE,BAL,,,
2022,4,2022_04_BUF_BAL,BAL,,,
2022,5,2022_05_CIN_BAL,BAL,,,
2022,6,2022_06_BAL_NYG,BAL,,,
2022,7,2022_07_CLE_BAL,BAL,0.06438915445956293,0.12058208213206716,0.07167369456743271
2022,8,2022_08_BAL_TB,BAL,0.08236630499719734,0.12243020041163705,0.07575866188769415
2022,9,2022_09_BAL_NO,BAL,0.08973662901332861,0.1371708484438996,0.06765681003584229
2022,11,2022_11_CAR_BAL,BAL,0.09545558326169462,0.14806409463126344,0.08392665130568355
2022,12,2022_12_BAL_JAX,BAL,0.10896909677520812,0.15256859913576795,0.09020116110960513
2022,13,2022_13_DEN_BAL,BAL,0.1116842179113819,0.1544482983838882,0.11559798650643054
2022,14,2022_14_BAL_PIT,BAL,0.10406773045618477,0.1553443557315585,0.12327847805788981
2022,15,2022_15_BAL_CLE,BAL,0.08812707389052821,0.15455521431741706,0.11772292250233428
2022,16,2022_16_ATL_BAL,BAL,0.09361780827625231,0.15478399491682224,0.12245777098718276
2022,17,2022_17_PIT_BAL,BAL,0.08353377466280693,0.13965794449665417,0.11538706391647569
2022,18,2022_18_BAL_CIN,BAL,0.07701000951835212,0.16435505540066161,0.1039093020800338
2023,1,2023_01_HOU_BAL,BAL,,,
2023,2,2023_02_BAL_CIN,BAL,,,
2023,3,2023_03_IND_BAL,BAL,,,
2023,4,2023_04_BAL_CLE,BAL,,,
2023,5,2023_05_BAL_PIT,BAL,,,
2023,6,2023_06_BAL_TEN,BAL,,,
2023,7,2023_07_DET_BAL,BAL,0.10557445200302344,0.18321365583270344,0.0822087828266318
2023,8,2023_08_BAL_ARI,BAL,0.10269194306724572,0.17179892044702375,0.0749624060150376
2023,9,2023_09_SEA_BAL,BAL,0.10705702243232508,0.1811243172724206,0.0951644262170578
2023,10,2023_10_CLE_BAL,BAL,0.11088355304456998,0.18154948734044782,0.1078628389154705
2023,11,2023_11_CIN_BAL,BAL,0.11131090347192041,0.18240418819514861,0.072367343419975
2023,12,2023_12_BAL_LAC,BAL,0.12057016273117967,0.2009227067136672,0.05570067675330833
2023,14,2023_14_LA_BAL,BAL,0.09417142356648307,0.1675631059781799,0.06447260657786974
2023,15,2023_15_BAL_JAX,BAL,0.08762288735692991,0.1828430238004706,0.0811392732445364
2023,16,2023_16_BAL_SF,BAL,0.08307743281147537,0.16882787228531912,0.08054509617977111
2023,17,2023_17_MIA_BAL,BAL,0.07557743281147537,0.17799453895198578,0.06758213321680813
2023,18,2023_18_PIT_BAL,BAL,0.07038817762222017,0.15967952063696744,0.07641096204563697
2024,1,2024_01_BAL_KC,BAL,,,
2024,2,2024_02_LV_BAL,BAL,,,
2024,3,2024_03_BAL_DAL,BAL,,,
2024,4,2024_04_BUF_BAL,BAL,,,
2024,5,2024_05_BAL_CIN,BAL,,,
2024,6,2024_06_WAS_BAL,BAL,,,
2024,7,2024_07_BAL_TB,BAL,0.07918806649546804,0.19468211397165966,0.0684415553661078
2024,8,2024_08_BAL_CLE,BAL,0.07807695538435692,0.17468211397165967,0.07121933314388558
2024,9,2024_09_DEN_BAL,BAL,0.06627286799887419,0.16631354455657862,0.07803945249597423
2024,10,2024_10_CIN_BAL,BAL,0.07488815621942556,0.16741003578464878,0.08359500805152979
2024,11,2024_11_BAL_PIT,BAL,0.06851560719981774,0.1643054606212501,0.06910225442834138
2024,12,2024_12_BAL_LAC,BAL,0.07327751196172248,0.15775784157363104,0.07196173155252437
2024,13,2024_13_PHI_BAL,BAL,0.07678628389154706,0.1562227538543328,0.07936913895993179
2024,15,2024_15_BAL_NYG,BAL,0.08265929976456292,0.15876243639401533,0.09351055310134593
2024,16,2024_16_PIT_BAL,BAL,0.08758354218880536,0.16141395154553048,0.06561200237670826
2024,17,2024_17_BAL_HOU,BAL,0.08392857142857142,0.16263227513227513,0.0739453357100416
2024,18,2024_18_CLE_BAL,BAL,0.09811776061776062,0.16706170456170455,0.09355317884729648
2016,1,2016_01_BUF_BAL,BUF,,,
2016,2,2016_02_NYJ_BUF,BUF,,,
2016,3,2016_03_ARI_BUF,BUF,,,
2016,4,2016_04_BUF_NE,BUF,,,
2016,5,2016_05_BUF_LA,BUF,,,
2016,6,2016_06_SF_BUF,BUF,,,
2016,7,2016_07_BUF_MIA,BUF,0.08900016087516088,0.16594675032175032,0.09596996234927269
2016,8,2016_08_NE_BUF,BUF,0.0771549823633157,0.1484292328042328,0.0921952817453238
2016,9,2016_09_BUF_SEA,BUF,0.09432290216281443,0.17837910749094957,0.10467515292084716
2016,11,2016_11_BUF_CIN,BUF,0.10166417200408429,0.1904822820941242,0.10341252665822087
2016,12,2016_12_JAX_BUF,BUF,0.08878538412529641,0.16472470633654845,0.08545517536753626
2016,13,2016_13_BUF_OAK,BUF,0.08164252698243928,0.16472470633654843,0.08747443600748656
2016,14,2016_14_PIT_BUF,BUF,0.06601752698243928,0.13752563226247436,0.06961729315034369
2016,15,2016_15_CLE_BUF,BUF,0.05984468747626642,0.12438345782997735,0.06545546581778465
2016,16,2016_16_MIA_BUF,BUF,0.06316738816738816,0.11016229887197627,0.0754623671290338
2016,17,2016_17_BUF_NYJ,BUF,0.040945165945165944,0.08238452109419851,0.07034540806470631
2017,1,2017_01_NYJ_BUF,BUF,,,
2017,2,2017_02_BUF_CAR,BUF,,,
2017,3,2017_03_DEN_BUF,BUF,,,
2017,4,2017_04_BUF_ATL,BUF,,,
2017,5,2017_05_BUF_CIN,BUF,,,
2017,7,2017_07_TB_BUF,BUF,,,
2017,8,2017_08_OAK_BUF,BUF,0.05409291430129117,0.14165479477746248,0.11637244869628677
2017,9,2017_09_BUF_NYJ,BUF,0.05002787365088466,0.12473095206964764,0.14018197250581058
2017,10,2017_10_NO_BUF,BUF,0.03164859211370839,0.12577522942971447,0.11695316878920199
2017,11,2017_11_BUF_LAC,BUF,0.020020685136964207,0.11306205113514084,0.12359568086649668
2017,12,2017_12_BUF_KC,BUF,0.020530681056996847,0.10837008867084054,0.11965479416698928
2017,13,2017_13_NE_BUF,BUF,0.024798106377053746,0.11666786012650675,0.1449959247712778
2017,14,2017_14_IND_BUF,BUF,0.03624591782486519,0.11969816315680977,0.13928163905699206
2017,15,2017_15_MIA_BUF,BUF,0.04349229463645939,0.13078955623578048,0.12634168046485955
2017,16,2017_16_BUF_NE,BUF,0.04517117131533607,0.11506916551538977,0.13369746830845228
2017,17,2017_17_BUF_MIA,BUF,0.05628228242644719,0.11951360995983422,0.12858050924412479
2018,1,2018_01_BUF_BAL,BUF,,,
2018,2,2018_02_LAC_BUF,BUF,,,
2018,3,2018_03_BUF_MIN,BUF,,,
2018,4,2018_04_BUF_GB,BUF,,,
2018,5,2018_05_TEN_BUF,BUF,,,
2018,6,2018_06_BUF_HOU,BUF,,,
2018,7,2018_07_BUF_IND,BUF,0.08593025048029253,0.16563071542045468,0.1609913901458019
2018,8,2018_08_NE_BUF,BUF,0.07780016917947953,0.16386330644201708,0.1545414417453891
2018,9,2018_09_CHI_BUF,BUF,0.07325036075036075,0.14901656314699793,0.14864400584795323
2018,10,2018_10_BUF_NYJ,BUF,0.07007575757575758,0.16131815044858522,0.16086622807017545
2018,12,2018_12_JAX_BUF,BUF,0.07565276315276315,0.18148117061160537,0.1718615984405458
2018,13,2018_13_BUF_MIA,BUF,0.08297877047877049,0.1965910607214955,0.16228894886789624
2018,14,2018_14_NYJ_BUF,BUF,0.06614375364375365,0.1965910607214955,0.1568541662592006
2018,15,2018_15_DET_BUF,BUF,0.06614375364375365,0.1820983070983071,0.1683876295470498
2018,16,2018_16_BUF_NE,BUF,0.05919930919930919,0.1904316404316404,0.18069532185474213
2018,17,2018_17_MIA_BUF,BUF,0.05767305767305767,0.17791637791637793,0.15133361972708256
2019,1,2019_01_BUF_NYJ,BUF,,,
2019,2,2019_02_BUF_NYG,BUF,,,
2019,3,2019_03_CIN_BUF,BUF,,,
2019,4,2019_04_NE_BUF,BUF,,,
2019,5,2019_05_BUF_TEN,BUF,,,
2019,7,2019_07_MIA_BUF,BUF,,,
2019,8,2019_08_PHI_BUF,BUF,0.06238169901404073,0.1472674781217878,0.14851995124687725
2019,9,2019_09_WAS_BUF,BUF,0.06640746390937084,0.14914616840627518,0.1445516972786233
2019,10,2019_10_BUF_CLE,BUF,0.08842530114459939,0.16391762882990954,0.15071111756847835
2019,11,2019_11_BUF_MIA,BUF,0.08798670465337133,0.1674264007597341,0.132492494086697
2019,12,2019_12_DEN_BUF,BUF,0.10999928326972352,0.19121288681037107,0.14364076610453422
2019,13,2019_13_BUF_DAL,BUF,0.10212359148598577,0.17631292938167806,0.12875332964847033
2019,14,2019_14_BAL_BUF,BUF,0.10983964086870181,0.16705367012241876,0.11296385596425979
2019,15,2019_15_BUF_PIT,BUF,0.0977313787604397,0.17465101105309302,0.1082741012745051
2019,16,2019_16_BUF_NE,BUF,0.08796336899242994,0.17678776318984515,0.1175908714608405
2019,17,2019_17_NYJ_BUF,BUF,0.0796300356590966,0.17972893966043338,0.10147365534362439
2020,1,2020_01_NYJ_BUF,BUF,,,
2020,2,2020_02_BUF_MIA,BUF,,,
2020,3,2020_03_LA_BUF,BUF,,,
2020,4,2020_04_BUF_LV,BUF,,,
2020,5,2020_05_BUF_TEN,BUF,,,
2020,6,2020_06_KC_BUF,BUF,,,
2020,7,2020_07_BUF_NYJ,BUF,0.04590484214704612,0.12988390033528455,0.07708954958795113
2020,8,2020_08_NE_BUF,BUF,0.06722970603089368,0.152569925743633,0.0851703576687592
2020,9,2020_09_SEA_BUF,BUF,0.06933054636702812,0.14965209194344628,0.09497427923738665
2020,10,2020_10_BUF_ARI,BUF,0.07792267887220411,0.1609357358357858,0.12898163217856312
2020,12,2020_12_LAC_BUF,BUF,0.08496201634632418,0.16549060126021645,0.11851464345070484
2020,13,2020_13_BUF_SF,BUF,0.09389058777489562,0.1744191726887879,0.1573218329931885
2020,14,2020_14_PIT_BUF,BUF,0.08771774826872279,0.17964234457862646,0.17026179158532098
2020,15,2020_15_BUF_DEN,BUF,0.057508493921537396,0.16077998088867654,0.14976268285091812
2020,16,2020_16_BUF_NE,BUF,0.059889446302489775,0.1500656951743908,0.1399587612822907
2020,17,2020_17_MIA_BUF,BUF,0.0626068376068376,0.14493284493284492,0.11463196389666978
2021,1,2021_01_PIT_BUF,BUF,,,
2021,2,2021_02_BUF_MIA,BUF,,,
2021,3,2021_03_WAS_BUF,BUF,,,
2021,4,2021_04_HOU_BUF,BUF,,,
2021,5,2021_05_BUF_KC,BUF,,,
2021,6,2021_06_BUF_TEN,BUF,,,
2021,8,2021_08_MIA_BUF,BUF,0.0632563025210084,0.13831981068289387,0.13846111215676432
2021,9,2021_09_BUF_JAX,BUF,0.06138888888888888,0.1327175697865353,0.12914434197042893
2021,10,2021_10_BUF_NYJ,BUF,0.05249999999999999,0.11827312534209085,0.13500853950129313
2021,11,2021_11_IND_BUF,BUF,0.049305555555555554,0.12924534756431308,0.13864490313765676
2021,12,2021_12_BUF_NO,BUF,0.02847222222222222,0.12507868089764643,0.13099594983652954
2021,13,2021_13_NE_BUF,BUF,0.03262085137085138,0.12949787281683833,0.12925681940174694
2021,14,2021_14_BUF_TB,BUF,0.03262085137085138,0.11225649350649351,0.13489834100071535
2021,15,2021_15_CAR_BUF,BUF,0.03162878787878788,0.10233585858585859,0.13189984025109017
2021,16,2021_16_BUF_NE,BUF,0.036021552736669016,0.10336945031712474,0.11770230938689263
2021,17,2021_17_ATL_BUF,BUF,0.03759983556495184,0.09926591496358939,0.08739927908386232
2021,18,2021_18_NYJ_BUF,BUF,0.0673617403268566,0.13021829591597034,0.09168122901798618
2022,1,2022_01_BUF_LA,BUF,,,
2022,2,2022_02_TEN_BUF,BUF,,,
2022,3,2022_03_BUF_MIA,BUF,,,
2022,4,2022_04_BUF_BAL,BUF,,,
2022,5,2022_05_PIT_BUF,BUF,,,
2022,6,2022_06_BUF_KC,BUF,,,
2022,8,2022_08_GB_BUF,BUF,0.08374908776727981,0.1640668362020575,0.10066349772232125
2022,9,2022_09_BUF_NYJ,BUF,0.06986019887839091,0.1328168362020575,0.102156926635105
2022,10,2022_10_MIN_BUF,BUF,0.06938536507022379,0.13210458548980678,0.07492381116669541
2022,11,2022_11_CLE_BUF,BUF,0.0665795289310543,0.14473084811606943,0.09531596802944052
2022,12,2022_12_BUF_DET,BUF,0.05970280975125936,0.1426053167332237,0.11862599133946383
2022,13,2022_13_BUF_NE,BUF,0.05915890920735881,0.15985473398264097,0.12200665394933535
2022,14,2022_14_NYJ_BUF,BUF,0.052035506735119134,0.1429890310704264,0.14581617775885916
2022,15,2022_15_MIA_BUF,BUF,0.05469073549328907,0.14829948858676628,0.16536651988984646
2022,16,2022_16_BUF_CHI,BUF,0.0524460665819535,0.14493248521976293,0.15556259832121902
2022,18,2022_18_NE_BUF,BUF,0.05121149868071893,0.13937692966420737,0.15004535694190865
2023,1,2023_01_BUF_NYJ,BUF,,,
2023,2,2023_02_LV_BUF,BUF,,,
2023,3,2023_03_BUF_WAS,BUF,,,
2023,4,2023_04_MIA_BUF,BUF,,,
2023,5,2023_05_JAX_BUF,BUF,,,
2023,6,2023_06_NYG_BUF,BUF,,,
2023,7,2023_07_BUF_NE,BUF,0.10880213353897565,0.2125726174410385,0.13317915692000115
2023,8,2023_08_TB_BUF,BUF,0.09417847762499715,0.18741132711845784,0.12270296644381068
2023,9,2023_09_BUF_CIN,BUF,0.10504804284238844,0.20975432228753998,0.08936963311047734
2023,10,2023_10_DEN_BUF,BUF,0.06927806233556584,0.17057303573783236,0.09170063544147966
2023,11,2023_11_NYJ_BUF,BUF,0.07281341587091937,0.16842657109136772,0.07843028006586113
2023,12,2023_12_BUF_PHI,BUF,0.07999917305667657,0.16821207087686751,0.07142937672349438
2023,14,2023_14_BUF_KC,BUF,0.07727967033717384,0.1518950545598512,0.057642612017612026
2023,15,2023_15_DAL_BUF,BUF,0.07569120503903112,0.15690482973091668,0.05356853794353794
2023,16,2023_16_BUF_LAC,BUF,0.07833515333515334,0.1476999726999727,0.0702352046102046
2023,17,2023_17_NE_BUF,BUF,0.09656127419285314,0.1517935399514347,0.06742936847103514
2023,18,2023_18_BUF_MIA,BUF,0.09360063330117778,0.16241701609215223,0.07704475308641975
2024,1,2024_01_ARI_BUF,BUF,,,
2024,2,2024_02_BUF_MIA,BUF,,,
2024,3,2024_03_JAX_BUF,BUF,,,
2024,4,2024_04_BUF_BAL,BUF,,,
2024,5,2024_05_BUF_HOU,BUF,,,
2024,6,2024_06_BUF_NYJ,BUF,,,
2024,7,2024_07_TEN_BUF,BUF,0.06928230197315752,0.14938531582607698,0.11086870645694175
2024,8,2024_08_BUF_SEA,BUF,0.06186258990228266,0.1643354819390338,0.13223622782446312
2024,9,2024_09_MIA_BUF,BUF,0.0592880641570252,0.17178805646477904,0.13223622782446312
2024,10,2024_10_BUF_IND,BUF,0.04869532131276106,0.15060257077625075,0.14836526008252762
2024,11,2024_11_KC_BUF,BUF,0.05745600507344482,0.15124359641727642,0.14390893209678787
2024,13,2024_13_SF_BUF,BUF,0.06270631032375007,0.1589359041095841,0.11414702733488313
2024,14,2024_14_BUF_LA,BUF,0.06621508225357463,0.14533941288151392,0.1229653694865586
2024,15,2024_15_BUF_DET,BUF,0.05458717527683044,0.12324638962569996,0.1110606075817967
2024,16,2024_16_NE_BUF,BUF,0.05709613585030715,0.12235033227802972,0.08295603241839801
2024,17,2024_17_NYJ_BUF,BUF,0.060120939238086944,0.1283999390535893,0.07793811127144461
2024,18,2024_18_BUF_NE,BUF,0.06057078179319266,0.12907470288624787,0.07865961199294531
2016,1,2016_01_CAR_DEN,CAR,,,
2016,2,2016_02_SF_CAR,CAR,,,
2016,3,2016_03_MIN_CAR,CAR,,,
2016,4,2016_04_CAR_ATL,CAR,,,
2016,5,2016_05_TB_CAR,CAR,,,
2016,6,2016_06_CAR_NO,CAR,,,
2016,8,2016_08_ARI_CAR,CAR,0.05772214627477785,0.12077181590339485,0.11968502037467554
2016,9,2016_09_CAR_LA,CAR,0.07005980861244018,0.13927830940988836,0.16393789393789396
2016,10,2016_10_KC_CAR,CAR,0.07462121212121212,0.1406818181818182,0.14810078986549577
2016,11,2016_11_NO_CAR,CAR,0.0754148629148629,0.14782467532467533,0.12143412319882908
2016,12,2016_12_CAR_OAK,CAR,0.07355316078720332,0.13284240582112924,0.10810078986549575
2016,13,2016_13_CAR_SEA,CAR,0.06751719133659974,0.1380160939216466,0.10795548326857625
2016,14,2016_14_SD_CAR,CAR,0.0760886199080283,0.13388910979466248,0.12300748107919474
2016,15,2016_15_CAR_WAS,CAR,0.07036471418412259,0.12715510306065572,0.10634081441252807
2016,16,2016_16_ATL_CAR,CAR,0.060503603073011475,0.10729399194954463,0.12217791848492628
2016,17,2016_17_CAR_TB,CAR,0.0666168591862676,0.12402500868056136,0.1430112518182596
2017,1,2017_01_CAR_SF,CAR,,,
2017,2,2017_02_BUF_CAR,CAR,,,
2017,3,2017_03_NO_CAR,CAR,,,
2017,4,2017_04_CAR_NE,CAR,,,
2017,5,2017_05_CAR_DET,CAR,,,
2017,6,2017_06_PHI_CAR,CAR,,,
2017,7,2017_07_CAR_CHI,CAR,0.09046514122733634,0.1812243819865771,0.15653818523765128
2017,8,2017_08_CAR_TB,CAR,0.13397718473937986,0.20764240840460355,0.1646578433573094
2017,9,2017_09_ATL_CAR,CAR,0.1283151638334565,0.2003834072431633,0.15082385126244777
2017,10,2017_10_MIA_CAR,CAR,0.13109294161123428,0.21149451835427446,0.1261324932377564
2017,12,2017_12_CAR_NYJ,CAR,0.12067627494456762,0.1961979718077279,0.13800039829451594
2017,13,2017_13_CAR_NO,CAR,0.1091065438626414,0.19317524927281027,0.12560723590135356
2017,14,2017_14_MIN_CAR,CAR,0.10321428797038552,0.18054898664654762,0.1196548549489726
2017,15,2017_15_GB_CAR,CAR,0.062216070501579825,0.1460867168901602,0.1321701174642351
2017,16,2017_16_TB_CAR,CAR,0.06043761521702698,0.1349925434484258,0.11701860231271995
2017,17,2017_17_CAR_ATL,CAR,0.08240731218672395,0.13196224041812277,0.13785193564605328
2018,1,2018_01_DAL_CAR,CAR,,,
2018,2,2018_02_CAR_ATL,CAR,,,
2018,3,2018_03_CIN_CAR,CAR,,,
2018,5,2018_05_NYG_CAR,CAR,,,
2018,6,2018_06_CAR_WAS,CAR,,,
2018,7,2018_07_CAR_PHI,CAR,,,
2018,8,2018_08_BAL_CAR,CAR,0.06887005271151612,0.12316403109086034,0.16240560466103945
2018,9,2018_09_TB_CAR,CAR,0.04754500095168176,0.10566920707429721,0.16643136955636958
2018,10,2018_10_CAR_PIT,CAR,0.05890863731531812,0.13543111183620196,0.1641992266992267
2018,11,2018_11_CAR_DET,CAR,0.05791657382325462,0.13344698485207498,0.16078042328042327
2018,12,2018_12_SEA_CAR,CAR,0.05802903446203106,0.12928594121734713,0.13674196174196174
2018,13,2018_13_CAR_TB,CAR,0.05530953174252834,0.12889744082884674,0.1665038665038665
2018,14,2018_14_CAR_CLE,CAR,0.05865721227815721,0.13308204149838285,0.17205942205942204
2018,15,2018_15_NO_CAR,CAR,0.05835527991100747,0.1146641671022476,0.1694139194139194
2018,16,2018_16_ATL_CAR,CAR,0.0557635733719325,0.08615539517242303,0.15602106227106227
2018,17,2018_17_CAR_NO,CAR,0.05598403192572438,0.09276915178617966,0.14967185592185592
2019,1,2019_01_LA_CAR,CAR,,,
2019,2,2019_02_TB_CAR,CAR,,,
2019,3,2019_03_CAR_ARI,CAR,,,
2019,4,2019_04_CAR_HOU,CAR,,,
2019,5,2019_05_JAX_CAR,CAR,,,
2019,6,2019_06_CAR_TB,CAR,,,
2019,8,2019_08_CAR_SF,CAR,0.09923118148615219,0.17097073752362094,0.06100317693059629
2019,9,2019_09_TEN_CAR,CAR,0.11429528405025476,0.17161176316464657,0.06813036991305242
2019,10,2019_10_CAR_GB,CAR,0.11158965634462707,0.1505078670607505,0.049185157419452834
2019,11,2019_11_ATL_CAR,CAR,0.09619855366699687,0.14260147869895415,0.06153083643179851
2019,12,2019_12_CAR_NO,CAR,0.08508744255588575,0.14676814536562083,0.06677559167655375
2019,13,2019_13_WAS_CAR,CAR,0.08597114704510456,0.15578193115565264,0.0599058186777485
2019,14,2019_14_CAR_ATL,CAR,0.09403566317413681,0.1745991354567279,0.0599058186777485
2019,15,2019_15_SEA_CAR,CAR,0.07956679870527235,0.1822914431490356,0.05277862569529237
2019,16,2019_16_CAR_IND,CAR,0.07590953642732041,0.19600617669135534,0.054646039327411876
2019,17,2019_17_NO_CAR,CAR,0.08182351492194408,0.20783413368060266,0.047508693648399526
2020,1,2020_01_LV_CAR,CAR,,,
2020,2,2020_02_CAR_TB,CAR,,,
2020,3,2020_03_CAR_LAC,CAR,,,
2020,4,2020_04_ARI_CAR,CAR,,,
2020,5,2020_05_CAR_ATL,CAR,,,
2020,6,2020_06_CHI_CAR,CAR,,,
2020,7,2020_07_CAR_NO,CAR,0.020165598290598292,0.10158348595848597,0.08751243146755068
2020,8,2020_08_ATL_CAR,CAR,0.02455156320287899,0.11474138069532806,0.07713052564626777
2020,9,2020_09_CAR_KC,CAR,0.034968229869545654,0.13602114260009,0.07123826975401189
2020,10,2020_10_TB_CAR,CAR,0.03565017204084953,0.13874891128530545,0.05674551613082348
2020,11,2020_11_DET_CAR,CAR,0.03460850537418286,0.15229057795197212,0.053024403714058886
2020,12,2020_12_CAR_MIN,CAR,0.04799132138857783,0.17028428015620065,0.06282832528268634
2020,14,2020_14_DEN_CAR,CAR,0.05493576583302228,0.16307274169466218,0.04977276972713079
2020,15,2020_15_CAR_GB,CAR,0.056296927357523174,0.17865047914172813,0.060692309957015834
2020,16,2020_16_CAR_WAS,CAR,0.07039006461242514,0.1771186163966301,0.05760589020392942
2020,17,2020_17_NO_CAR,CAR,0.07329786603086486,0.1720831554037223,0.07514974985305223
2021,1,2021_01_NYJ_CAR,CAR,,,
2021,2,2021_02_NO_CAR,CAR,,,
2021,3,2021_03_CAR_HOU,CAR,,,
2021,4,2021_04_CAR_DAL,CAR,,,
2021,5,2021_05_PHI_CAR,CAR,,,
2021,6,2021_06_MIN_CAR,CAR,,,
2021,7,2021_07_CAR_NYG,CAR,0.07753496503496503,0.17367533260390403,0.07327380856792622
2021,8,2021_08_CAR_ATL,CAR,0.06406695156695157,0.1627325716611431,0.09089626973877447
2021,9,2021_09_NE_CAR,CAR,0.05509259259259259,0.13751889644746787,0.0977590148368137
2021,10,2021_10_CAR_ARI,CAR,0.05092592592592593,0.11251889644746789,0.0952451887935759
2021,11,2021_11_WAS_CAR,CAR,0.07112794612794614,0.14597849240706387,0.11191185546024256
2021,12,2021_12_CAR_MIA,CAR,0.0827946127946128,0.1693118257403972,0.11266943121781832
